X.1;X;InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
77278;80569;543040;21658;GLASS  BEURRE DISH;1;02/02/2011 17:06;3.95;17337;United Kingdom
56287;58656;541258;85049G;CHOCOLATE BOX RIBBONS;3;1/16/11 15:30;1.25;13634;United Kingdom
50395;52518;540798;21826;EIGHT PIECE DINOSAUR SET;12;01/11/2011 12:11;1.25;17365;United Kingdom
91442;95509;544460;22569;FELTCRAFT CUSHION BUTTERFLY;1;2/20/11 14:01;3.75;16931;United Kingdom
64341;66989;541827;22196;SMALL HEART MEASURING SPOONS;2;1/21/11 17:05;1.63;NA;United Kingdom
25376;26313;538508;20857;BLUE ROSE PATCH PURSE PINK BUTTERFL;2;12/12/2010 13:32;1.65;15998;United Kingdom
5923;6162;536876;90214L;"LETTER ""L"" BLING KEY RING";2;12/03/2010 11:36;0.85;NA;United Kingdom
64902;67558;541838;85099C;JUMBO  BAG BAROQUE BLACK WHITE;10;1/23/11 10:43;1.95;12916;United Kingdom
38267;39774;539676;85232A;SET/3 POLKADOT STACKING TINS;3;12/21/10 10:54;4.95;12423;Belgium
60588;63024;541518;22743;MAKE YOUR OWN FLOWERPOWER CARD KIT;12;1/19/11 9:05;2.95;12451;Switzerland
76472;79748;543001;22023;EMPIRE BIRTHDAY CARD;12;02/02/2011 12:26;0.42;14127;United Kingdom
90110;94099;544323;85199L;LARGE HANGING IVORY & RED WOOD BIRD;1;2/17/11 15:51;1.25;NA;United Kingdom
51705;53867;540848;21619;4 VANILLA BOTANICAL CANDLES;8;01/12/2011 09:26;2.51;NA;United Kingdom
53439;55643;540995;22134;MINI LADLE LOVE HEART RED;1;1/13/11 9:30;0.42;NA;United Kingdom
956;1005;536520;21985;PACK OF 12 HEARTS DESIGN TISSUES;12;12/01/2010 12:43;0.29;14729;United Kingdom
16280;16805;537666;20794;BLUE  TILE HOOK;1;12/07/2010 18:36;5.06;NA;United Kingdom
86080;89887;543978;21219;SET/4 BADGES BALLOON GIRL;2;2/14/11 15:37;1.25;12867;United Kingdom
22661;23448;538201;20868;SILVER FABRIC MIRROR;2;12/10/2010 11:12;1.25;15723;United Kingdom
7363;7674;537050;22659;LUNCH BOX I LOVE LONDON;3;12/05/2010 11:10;1.95;14800;United Kingdom
9980;10334;537237;21669;BLUE STRIPE CERAMIC DRAWER KNOB;1;12/06/2010 09:58;2.51;NA;United Kingdom
63415;65952;541703;22380;TOY TIDY SPACEBOY;10;1/21/11 9:52;2.10;12594;Italy
54690;56925;541123;22763;KEY CABINET MA CAMPAGNE;2;1/14/11 9:52;9.95;13385;United Kingdom
72381;75466;542598;82600;NO SINGING METAL SIGN;1;1/30/11 10:43;2.10;14805;United Kingdom
90520;94536;544393;85099C;JUMBO  BAG BAROQUE BLACK WHITE;5;2/18/11 11:56;1.95;16393;United Kingdom
46956;48966;540489;22266;EASTER DECORATION HANGING BUNNY;6;01/07/2011 16:32;0.65;13593;United Kingdom
80894;84336;543382;21067;VINTAGE RED TEATIME MUG;6;02/07/2011 16:21;1.25;14030;United Kingdom
45718;47705;540418;21849;SILVER DIAMANTE PEN IN GIFT BOX;1;01/07/2011 11:04;1.66;NA;United Kingdom
34436;35803;539437;22029;SPACEBOY BIRTHDAY CARD;1;12/17/10 14:54;0.85;NA;United Kingdom
46241;48241;540468;21189;WHITE HONEYCOMB PAPER GARLAND;6;01/07/2011 13:55;3.36;NA;United Kingdom
46546;48546;540469;84251C;GREETING CARD, TWO SISTERS.;12;01/07/2011 14:04;0.19;12484;Spain
15385;15893;537642;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;2;12/07/2010 15:33;5.06;NA;United Kingdom
62718;65250;541695;22301;COFFEE MUG CAT + BIRD DESIGN;2;1/20/11 18:01;4.96;NA;United Kingdom
32828;34165;539321;20615;BLUE POLKADOT PASSPORT COVER;1;12/16/10 19:19;2.10;14723;United Kingdom
4076;4208;536754;21137;BLACK RECORD COVER FRAME;1;12/02/2010 14:09;3.75;14449;United Kingdom
39060;40626;539739;22357;KINGS CHOICE BISCUIT TIN;1;12/21/10 15:19;8.47;NA;United Kingdom
33945;35312;539436;21809;CHRISTMAS HANGING TREE WITH BELL;1;12/17/10 14:49;2.51;NA;United Kingdom
73410;76503;542627;21428;SET3 BOOK BOX GREEN GINGHAM FLOWER;4;1/31/11 9:51;4.25;14426;United Kingdom
67822;70588;542085;22713;CARD I LOVE LONDON;12;1/25/11 12:33;0.42;14534;United Kingdom
40751;42367;539988;82600;NO SINGING METAL SIGN;2;12/23/10 16:06;2.10;18116;United Kingdom
6386;6639;536973;22457;NATURAL SLATE HEART CHALKBOARD;12;12/03/2010 13:43;2.95;17787;United Kingdom
63648;66261;541788;84755;COLOUR GLASS T-LIGHT HOLDER HANGING;16;1/21/11 13:05;0.65;13999;United Kingdom
39561;41139;539751;22834;HAND WARMER BABUSHKA DESIGN;5;12/21/10 15:42;0.85;NA;United Kingdom
85251;88996;543826;47471;RAINBOW PEGS PHOTO CLIP STRING;1;2/14/11 9:41;1.46;NA;United Kingdom
9896;10250;537237;20782;CAMOUFLAGE EAR MUFF HEADPHONES;4;12/06/2010 09:58;11.02;NA;United Kingdom
6581;6839;536982;21080;SET/20 RED RETROSPOT PAPER NAPKINS;12;12/03/2010 14:27;2.51;NA;United Kingdom
29085;30167;538849;22663;JUMBO BAG DOLLY GIRL DESIGN;6;12/14/10 13:31;1.95;14415;United Kingdom
29861;30979;538886;22163;HEART STRING MEMO HOLDER HANGING;6;12/14/10 16:07;2.95;13846;United Kingdom
3842;3973;536742;22450;SILK PURSE BABUSHKA BLUE;1;12/02/2010 13:14;3.35;16916;United Kingdom
30497;31663;539002;85048;15CM CHRISTMAS GLASS BALL 20 LIGHTS;3;12/15/10 12:30;7.95;14527;United Kingdom
18163;18752;537823;22109;FULL ENGLISH BREAKFAST PLATE;6;12/08/2010 14:25;7.62;NA;United Kingdom
12709;13133;537421;22555;PLASTERS IN TIN STRONGMAN;3;12/06/2010 15:25;1.65;17218;United Kingdom
56312;58681;541259;84378;SET OF 3 HEART COOKIE CUTTERS;1;1/16/11 15:38;1.25;14404;United Kingdom
77042;80331;543037;22557;PLASTERS IN TIN VINTAGE PAISLEY;12;02/02/2011 16:01;1.65;12350;Norway
56807;59180;541275;21733;RED HANGING HEART T-LIGHT HOLDER;12;1/17/11 11:28;2.95;14176;United Kingdom
58211;60603;541422;85174;S/4 CACTI CANDLES;5;1/17/11 17:48;4.13;NA;United Kingdom
15447;15955;537642;22946;WOODEN ADVENT CALENDAR CREAM;2;12/07/2010 15:33;34.00;NA;United Kingdom
91943;96014;544471;84029G;KNITTED UNION FLAG HOT WATER BOTTLE;12;2/21/11 8:50;3.75;18094;United Kingdom
56734;59107;541270;21906;PHARMACIE FIRST AID TIN;1;1/17/11 11:09;6.75;14976;United Kingdom
37356;38800;539595;21192;WHITE BELL HONEYCOMB PAPER;3;12/20/10 13:43;3.36;NA;United Kingdom
40338;41948;539958;22123;PING MICROWAVE APRON;1;12/23/10 13:26;5.06;NA;United Kingdom
87433;91356;544095;22720;SET OF 3 CAKE TINS PANTRY DESIGN;6;2/16/11 9:25;4.95;16509;United Kingdom
13429;13860;537434;85017A;ENVELOPE 50 ROMANTIC IMAGES;1;12/06/2010 16:57;0.85;NA;United Kingdom
35786;37160;539453;21801;CHRISTMAS TREE DECORATION WITH BELL;11;12/17/10 17:08;0.43;NA;United Kingdom
86960;90858;544071;21974;SET OF 36 PAISLEY FLOWER DOILIES;12;2/15/11 14:30;1.45;16317;United Kingdom
60633;63071;541518;22417;PACK OF 60 SPACEBOY CAKE CASES;24;1/19/11 9:05;0.55;12451;Switzerland
60423;62858;541516;84951B;SET OF 4 BLACK LOVEBIRD COASTERS;1;1/18/11 17:34;1.63;NA;United Kingdom
863;909;536488;21190;PINK HEARTS PAPER GARLAND;1;12/01/2010 12:31;1.65;17897;United Kingdom
10983;11338;537240;85015;SET OF 12  VINTAGE POSTCARD SET;1;12/06/2010 10:08;2.51;NA;United Kingdom
43543;45347;540255;22214;CANDLE PLATE LACE WHITE;1;01/05/2011 16:50;1.66;NA;United Kingdom
26318;27260;538524;90129E;PURPLE GLASS TASSLE BAG CHARM;7;12/13/10 9:35;1.66;NA;United Kingdom
66748;69466;541971;15056BL;EDWARDIAN PARASOL BLACK;1;1/24/11 13:48;12.46;NA;United Kingdom
93825;98109;544668;22191;IVORY DINER WALL CLOCK;2;2/22/11 15:14;8.50;16573;United Kingdom
9352;9685;537210;84596L;BISCUITS SMALL BOWL LIGHT BLUE;1;12/05/2010 15:15;1.25;15953;United Kingdom
55204;57507;541213;22872;NUMBER TILE COTTAGE GARDEN 4;1;1/14/11 13:28;1.95;15033;United Kingdom
84081;87721;543713;22356;CHARLOTTE BAG PINK POLKADOT;14;02/11/2011 11:46;2.46;NA;United Kingdom
64653;67306;541830;84988;SET OF 72 PINK HEART PAPER DOILIES;1;1/21/11 17:09;2.92;NA;United Kingdom
32141;33422;539254;22555;PLASTERS IN TIN STRONGMAN;24;12/16/10 14:25;1.65;13199;United Kingdom
71158;74077;542399;22766;PHOTO FRAME CORNICE;4;1/27/11 15:38;2.95;15549;United Kingdom
69628;72478;542252;21181;PLEASE ONE PERSON METAL SIGN;3;1/26/11 16:01;4.13;NA;United Kingdom
84586;88313;543800;22606;WOODEN SKITTLES GARDEN SET;1;2/13/11 11:36;15.95;17282;United Kingdom
18687;19299;537852;21485;RETROSPOT HEART HOT WATER BOTTLE;7;12/08/2010 15:56;4.95;17340;United Kingdom
5619;5858;536876;22413;METAL SIGN TAKE IT OR LEAVE IT;2;12/03/2010 11:36;5.91;NA;United Kingdom
25983;26925;538524;21931;JUMBO STORAGE BAG SUKI;1;12/13/10 9:35;4.21;NA;United Kingdom
48798;50841;540562;22504;CABIN BAG VINTAGE RETROSPOT;3;01/10/2011 10:35;12.75;12524;Germany
37225;38669;539595;22653;BUTTON BOX;1;12/20/10 13:43;4.21;NA;United Kingdom
2788;2888;536592;35961;FOLKART ZINC HEART CHRISTMAS DEC;4;12/01/2010 17:06;1.66;NA;United Kingdom
63001;65533;541696;21209;MULTICOLOUR HONEYCOMB FAN;1;1/20/11 18:08;1.63;NA;United Kingdom
25113;26046;538453;21867;PINK UNION JACK  LUGGAGE TAG;6;12/12/2010 12:26;1.25;16779;United Kingdom
17349;17897;537781;22114;HOT WATER BOTTLE TEA AND SYMPATHY;1;12/08/2010 12:46;3.95;17341;United Kingdom
83000;86539;543554;48194;DOORMAT HEARTS;10;02/10/2011 10:17;6.75;14733;United Kingdom
94001;98316;544677;85206A;CREAM FELT EASTER EGG BASKET;2;2/22/11 16:13;1.65;18196;United Kingdom
81658;85139;543463;82599;FANNY'S REST STOPMETAL SIGN;3;02/08/2011 14:06;2.10;15311;United Kingdom
60331;62766;541516;21773;DECORATIVE ROSE BATHROOM BOTTLE;4;1/18/11 17:34;1.25;NA;United Kingdom
64133;66762;541816;21383;PACK OF 12 STICKY BUNNIES;11;1/21/11 15:56;0.65;17799;United Kingdom
88402;92356;544186;47593B;SCOTTIE DOGS BABY BIB;1;2/16/11 15:56;0.83;NA;United Kingdom
56364;58734;541262;84509A;SET OF 4 ENGLISH ROSE PLACEMATS;2;1/16/11 15:50;3.75;18069;United Kingdom
23060;23854;538255;21539;RED RETROSPOT BUTTER DISH;3;12/10/2010 12:33;4.95;14911;EIRE
80312;83722;543345;DOT;DOTCOM POSTAGE;1;02/07/2011 12:29;183.09;NA;United Kingdom
9574;9917;537224;85025C;PINK HEART SHAPE PHOTO FRAME;1;12/05/2010 16:24;1.65;13174;United Kingdom
61055;63533;541575;84509A;SET OF 4 ENGLISH ROSE PLACEMATS;1;1/19/11 13:21;3.75;15311;United Kingdom
10003;10357;537237;21803;CHRISTMAS TREE STAR DECORATION;18;12/06/2010 09:58;0.43;NA;United Kingdom
41764;43406;540033;20711;JUMBO BAG TOYS;10;01/04/2011 14:12;1.95;13680;United Kingdom
68586;71379;542121;82484;WOOD BLACK BOARD ANT WHITE FINISH;2;1/25/11 14:33;6.45;17515;United Kingdom
67688;70437;542058;21199;PINK  HEART CONFETTI IN TUBE;48;1/25/11 11:59;0.42;15601;United Kingdom
79783;83190;543291;22797;CHEST OF DRAWERS GINGHAM HEART;2;02/07/2011 10:50;16.95;14180;United Kingdom
71650;74673;542519;22629;SPACEBOY LUNCH BOX;12;1/28/11 12:19;1.95;15159;United Kingdom
83513;87103;543631;22759;SET OF 3 NOTEBOOKS IN PARCEL;2;02/10/2011 16:17;1.65;14081;United Kingdom
3546;3663;536638;22318;FIVE HEART HANGING DECORATION;6;12/02/2010 11:41;2.95;16244;United Kingdom
25758;26697;538518;21871;SAVE THE PLANET MUG;3;12/12/2010 16:14;1.25;14505;United Kingdom
24665;25573;538374;22348;TEA BAG PLATE RED RETROSPOT;2;12/12/2010 11:17;0.85;14159;United Kingdom
47939;49974;540540;21547;CERAMIC BIRDHOUSE CRESTED TIT SMALL;2;01/09/2011 15:10;2.95;17218;United Kingdom
59762;62188;541497;21708;FOLDING UMBRELLA CREAM POLKADOT;1;1/18/11 15:19;3.29;NA;United Kingdom
27582;28546;538641;22382;LUNCH BAG SPACEBOY DESIGN;10;12/13/10 14:36;1.65;15640;United Kingdom
61377;63857;541592;21883;STARS GIFT TAPE;21;1/19/11 15:08;0.42;NA;United Kingdom
60185;62619;541508;47566;PARTY BUNTING;2;1/18/11 16:06;10.79;NA;United Kingdom
23645;24488;538349;22023;EMPIRE BIRTHDAY CARD;1;12/10/2010 14:59;0.85;NA;United Kingdom
62026;64518;541631;22271;FELTCRAFT DOLL ROSIE;12;1/20/11 10:48;2.95;12637;France
17493;18055;537794;82482;WOODEN PICTURE FRAME WHITE FINISH;2;12/08/2010 13:01;2.55;16713;United Kingdom
26800;27750;538566;22643;SET OF 4 NAPKIN CHARMS LEAVES;1;12/13/10 11:21;5.06;NA;United Kingdom
24348;25251;538363;22144;CHRISTMAS CRAFT LITTLE FRIENDS;2;12/10/2010 17:14;2.10;18016;United Kingdom
60498;62933;541516;22756;LARGE YELLOW BABUSHKA NOTEBOOK;1;1/18/11 17:34;2.46;NA;United Kingdom
86527;90408;544037;22666;RECIPE BOX PANTRY YELLOW DESIGN;6;2/15/11 11:31;2.95;14961;United Kingdom
37996;39486;539647;48187;DOORMAT NEW ENGLAND;1;12/20/10 16:08;7.95;15460;United Kingdom
31359;32592;539094;22569;FELTCRAFT CUSHION BUTTERFLY;4;12/16/10 10:12;3.75;13021;United Kingdom
88408;92362;544186;84050;PINK HEART SHAPE EGG FRYING PAN;1;2/16/11 15:56;4.13;NA;United Kingdom
76090;79362;542932;20685;DOORMAT RED RETROSPOT;4;02/02/2011 10:54;7.95;13089;United Kingdom
69223;72061;542228;22055;MINI CAKE STAND  HANGING STRAWBERY;8;1/26/11 13:37;1.65;13113;United Kingdom
29393;30486;538866;20668;DISCO BALL CHRISTMAS DECORATION;24;12/14/10 14:40;0.12;17841;United Kingdom
65719;68408;541866;22620;4 TRADITIONAL SPINNING TOPS;12;1/24/11 9:25;1.25;16477;United Kingdom
88221;92169;544179;85150;LADIES & GENTLEMEN METAL SIGN;6;2/16/11 14:44;2.55;17422;United Kingdom
78052;81394;543124;84559B;3D SHEET OF CAT STICKERS;2;02/03/2011 14:15;0.85;15311;United Kingdom
7718;8034;537111;21871;SAVE THE PLANET MUG;6;12/05/2010 12:08;1.25;14810;United Kingdom
84893;88622;543810;22470;HEART OF WICKER LARGE;1;2/13/11 14:16;2.95;13171;United Kingdom
26807;27757;538566;22671;FRENCH LAUNDRY SIGN BLUE METAL;1;12/13/10 11:21;3.36;NA;United Kingdom
9229;9562;537207;21034;REX CASH+CARRY JUMBO SHOPPER;1;12/05/2010 15:06;0.95;17402;United Kingdom
88397;92351;544186;37370;RETRO COFFEE MUGS ASSORTED;1;2/16/11 15:56;15.79;NA;United Kingdom
46397;48397;540468;22029;SPACEBOY BIRTHDAY CARD;1;01/07/2011 13:55;0.85;NA;United Kingdom
35541;36915;539453;22832;BROCANTE SHELF WITH HOOKS;1;12/17/10 17:08;21.23;NA;United Kingdom
52883;55080;540977;22637;PIGGY BANK RETROSPOT;1;01/12/2011 15:01;5.06;NA;United Kingdom
4487;4664;536796;22561;WOODEN SCHOOL COLOURING SET;1;12/02/2010 15:46;1.65;15574;United Kingdom
50618;52750;540816;21484;CHICK GREY HOT WATER BOTTLE;2;01/11/2011 12:55;3.45;15518;United Kingdom
6229;6478;536945;21564;PINK  HEART SHAPE LOVE BUCKET;2;12/03/2010 12:24;2.95;14083;United Kingdom
63900;66522;541809;21930;JUMBO STORAGE BAG SKULLS;4;1/21/11 14:58;4.13;NA;United Kingdom
28076;29090;538707;22548;HEADS AND TAILS SPORTING FUN;1;12/14/10 10:38;1.25;17894;United Kingdom
60016;62442;541497;90214J;"LETTER ""J"" BLING KEY RING";5;1/18/11 15:19;0.83;NA;United Kingdom
62280;64788;541671;22857;ASSORTED EASTER GIFT TAGS;12;1/20/11 13:01;0.85;14735;United Kingdom
76620;79900;543013;21643;ASSORTED TUTTI FRUTTI MIRROR;3;02/02/2011 13:35;2.46;NA;United Kingdom
49411;51468;540646;22531;MAGIC DRAWING SLATE CIRCUS PARADE;2;01/10/2011 14:32;0.85;NA;United Kingdom
1410;1468;536544;21892;TRADITIONAL WOODEN CATCH CUP GAME;3;12/01/2010 14:32;2.51;NA;United Kingdom
72023;75068;542541;21447;12 IVORY ROSE PEG PLACE SETTINGS;1;1/28/11 14:25;2.46;NA;United Kingdom
76946;80232;543028;22469;HEART OF WICKER SMALL;12;02/02/2011 15:09;1.65;14443;United Kingdom
8604;8930;537155;35954;SMALL FOLKART STAR CHRISTMAS DEC;8;12/05/2010 13:05;0.42;12748;United Kingdom
14928;15425;537638;22728;ALARM CLOCK BAKELIKE PINK;1;12/07/2010 15:28;7.62;NA;United Kingdom
33736;35103;539434;22738;RIBBON REEL SNOWY VILLAGE;1;12/17/10 14:41;3.36;NA;United Kingdom
61188;63667;541588;22045;SPACEBOY GIFT WRAP;25;1/19/11 14:43;0.42;14307;United Kingdom
46939;48949;540482;21375;LARGE CAMPHOR WOOD FIELD MUSHROOM;2;01/07/2011 15:48;5.45;14672;United Kingdom
17019;17566;537769;22456;NATURAL SLATE CHALKBOARD LARGE;1;12/08/2010 12:17;4.95;15021;United Kingdom
11361;11744;537265;21175;GIN + TONIC DIET METAL SIGN;1;12/06/2010 11:26;2.10;15919;United Kingdom
48318;50354;540551;21754;HOME BUILDING BLOCK WORD;1;01/10/2011 09:43;11.87;NA;United Kingdom
73991;77120;542710;21679;SKULLS  STICKERS;48;1/31/11 13:17;0.85;14776;United Kingdom
73885;77003;542667;22383;LUNCH BAG SUKI  DESIGN;10;1/31/11 12:16;1.65;17068;United Kingdom
60008;62434;541497;90161C;ANT COPPER LIME BOUDICCA BRACELET;2;1/18/11 15:19;4.98;NA;United Kingdom
9547;9890;537222;22278;OVERNIGHT BAG VINTAGE ROSE PAISLEY;1;12/05/2010 16:00;4.95;14404;United Kingdom
35326;36698;539451;22558;CLOTHES PEGS RETROSPOT PACK 24;1;12/17/10 16:59;2.51;NA;United Kingdom
35669;37043;539453;90104;PURPLE FRANGIPANI HAIRCLIP;1;12/17/10 17:08;0.83;NA;United Kingdom
90426;94429;544368;22252;BIRDCAGE DECORATION TEALIGHT HOLDER;1;2/18/11 11:27;1.25;14057;United Kingdom
4360;4537;536790;82482;WOODEN PICTURE FRAME WHITE FINISH;6;12/02/2010 15:26;2.10;17850;United Kingdom
26353;27300;538527;22460;EMBOSSED GLASS TEALIGHT HOLDER;24;12/13/10 9:52;1.25;15361;United Kingdom
35573;36947;539453;22964;3 PIECE SPACEBOY COOKIE CUTTER SET;1;12/17/10 17:08;4.21;NA;United Kingdom
10000;10354;537237;21791;VINTAGE HEADS AND TAILS CARD GAME;3;12/06/2010 09:58;2.51;NA;United Kingdom
78041;81383;543124;22262;FELT EGG COSY CHICKEN;2;02/03/2011 14:15;0.85;15311;United Kingdom
10596;10950;537240;22673;FRENCH GARDEN SIGN BLUE METAL;1;12/06/2010 10:08;2.51;NA;United Kingdom
65487;68145;541855;21520;BOOZE & WOMEN GREETING CARD;12;1/23/11 14:59;0.42;13742;United Kingdom
4337;4513;536787;84406B;CREAM CUPID HEARTS COAT HANGER;8;12/02/2010 15:24;2.75;17850;United Kingdom
85917;89717;543924;15056N;EDWARDIAN PARASOL NATURAL;2;2/14/11 14:14;5.95;16904;United Kingdom
39521;41098;539750;21485;RETROSPOT HEART HOT WATER BOTTLE;6;12/21/10 15:40;7.62;NA;United Kingdom
87872;91807;544153;22662;LUNCH BAG DOLLY GIRL DESIGN;1;2/16/11 12:11;1.65;15356;United Kingdom
59303;61714;541484;22667;RECIPE BOX RETROSPOT;2;1/18/11 12:46;2.95;16814;United Kingdom
51634;53796;540848;84050;PINK HEART SHAPE EGG FRYING PAN;2;01/12/2011 09:26;4.21;NA;United Kingdom
94175;98493;544681;84913B;MINT GREEN ROSE TOWEL;2;2/22/11 16:28;3.29;NA;United Kingdom
18494;19085;537830;84971S;SMALL HEART FLOWERS HOOK;24;12/08/2010 14:46;0.85;13649;United Kingdom
35598;36972;539453;72799E;IVORY PILLAR CANDLE SILVER FLOCK;2;12/17/10 17:08;3.36;NA;United Kingdom
83034;86573;543555;22840;ROUND CAKE TIN VINTAGE RED;4;02/10/2011 10:18;7.95;17686;United Kingdom
49788;51862;540681;85174;S/4 CACTI CANDLES;1;01/10/2011 16:25;4.21;NA;United Kingdom
12975;13406;537434;21774;DECORATIVE CATS BATHROOM BOTTLE;2;12/06/2010 16:57;2.51;NA;United Kingdom
78302;81650;543170;22748;POPPY'S PLAYHOUSE KITCHEN;12;02/04/2011 09:03;2.10;17334;United Kingdom
58292;60684;541422;84347;ROTATING SILVER ANGELS T-LIGHT HLDR;1;1/17/11 17:48;4.96;NA;United Kingdom
47681;49700;540526;21627;ELEPHANT CARNIVAL POUFFE;1;01/09/2011 13:41;14.95;14606;United Kingdom
40741;42356;539985;20754;RETROSPOT RED WASHING UP GLOVES;12;12/23/10 15:16;2.10;15856;United Kingdom
69192;72030;542227;22722;SET OF 6 SPICE TINS PANTRY DESIGN;4;1/26/11 13:33;3.95;14243;United Kingdom
28964;30042;538843;22728;ALARM CLOCK BAKELIKE PINK;8;12/14/10 13:18;3.75;16033;United Kingdom
91852;95923;544468;85123A;WHITE HANGING HEART T-LIGHT HOLDER;6;2/21/11 8:33;2.95;NA;EIRE
32111;33388;539250;21616;4 PEAR BOTANICAL DINNER CANDLES;12;12/16/10 13:44;1.25;15157;United Kingdom
14549;15046;537636;22822;CREAM WALL PLANTER HEART SHAPED;12;12/07/2010 15:20;5.95;16950;United Kingdom
4285;4423;536782;22627;MINT KITCHEN SCALES;4;12/02/2010 15:18;8.50;17567;United Kingdom
85176;88920;543824;20971;PINK BLUE FELT CRAFT TRINKET BOX;12;2/14/11 9:31;1.25;14631;United Kingdom
13100;13531;537434;22274;FELTCRAFT DOLL EMILY;1;12/06/2010 16:57;5.91;NA;United Kingdom
17755;18340;537819;21212;PACK OF 72 RETROSPOT CAKE CASES;24;12/08/2010 13:55;0.55;15298;United Kingdom
18573;19176;537844;22112;CHOCOLATE HOT WATER BOTTLE;1;12/08/2010 15:17;4.95;17999;United Kingdom
60350;62785;541516;21934;SKULL SHOULDER BAG;3;1/18/11 17:34;1.63;NA;United Kingdom
61060;63538;541575;20675;BLUE POLKADOT BOWL;8;1/19/11 13:21;1.25;15311;United Kingdom
80822;84255;543371;72802B;OCEAN SCENT CANDLE IN JEWELLED BOX;1;02/07/2011 14:53;4.25;14048;United Kingdom
41095;42730;540019;22180;RETROSPOT LAMP;2;01/04/2011 12:18;9.95;12957;United Kingdom
41780;43423;540040;85169B;BLACK LOVE BIRD CANDLE;24;01/04/2011 14:20;0.42;12483;Sweden
21654;22423;538169;22695;WICKER WREATH SMALL;4;12/09/2010 19:28;1.45;13230;United Kingdom
90942;94991;544434;37491A;YELLOW/PINK CERAMIC CANDLE HOLDER;2;2/18/11 16:12;3.29;NA;United Kingdom
40192;41802;539958;84692;BOX OF 24 COCKTAIL PARASOLS;1;12/23/10 13:26;0.85;NA;United Kingdom
31424;32659;539099;47559B;TEA TIME OVEN GLOVE;10;12/16/10 10:30;1.25;16670;United Kingdom
85836;89632;543914;20749;ASSORTED COLOUR MINI CASES;1;2/14/11 13:19;7.95;14715;United Kingdom
10417;10771;537237;85131B;BEADED CRYSTAL HEART GREEN ON STICK;7;12/06/2010 09:58;0.85;NA;United Kingdom
95434;99772;544788;22024;RAINY LADIES BIRTHDAY CARD;12;2/23/11 12:18;0.42;13089;United Kingdom
94857;99186;544717;22557;PLASTERS IN TIN VINTAGE PAISLEY;12;2/23/11 10:44;1.65;18172;United Kingdom
73850;76968;542664;84971S;SMALL HEART FLOWERS HOOK;1;1/31/11 12:14;1.63;NA;United Kingdom
41969;43624;540099;21218;RED SPOTTY BISCUIT TIN;6;01/04/2011 16:41;3.75;15808;United Kingdom
57187;59570;541293;21754;HOME BUILDING BLOCK WORD;1;1/17/11 13:39;5.95;15311;United Kingdom
34986;36358;539451;22968;ROSE COTTAGE KEEPSAKE BOX;2;12/17/10 16:59;20.38;NA;United Kingdom
38305;39813;539708;22079;RIBBON REEL HEARTS DESIGN;1;12/21/10 12:18;3.36;NA;United Kingdom
50263;52352;540768;85183A;CHARLIE & LOLA WASTEPAPER BIN BLUE;48;01/11/2011 10:38;1.25;17428;United Kingdom
26718;27668;538566;21015;DARK BIRD HOUSE TREE DECORATION;1;12/13/10 11:21;1.28;NA;United Kingdom
44803;46701;540357;22346;PARTY PIZZA DISH GREEN POLKADOT;24;01/06/2011 15:14;0.21;13093;United Kingdom
66015;68710;541871;85187;S/12 MINI RABBIT EASTER;1;1/24/11 9:41;3.29;NA;United Kingdom
26194;27136;538524;22910;PAPER CHAIN KIT VINTAGE CHRISTMAS;9;12/13/10 9:35;3.36;NA;United Kingdom
27451;28415;538637;22919;HERB MARKER MINT;4;12/13/10 13:52;0.65;17611;United Kingdom
22479;23262;538191;22453;MEASURING TAPE BABUSHKA BLUE;48;12/10/2010 10:49;2.55;15061;United Kingdom
43566;45370;540255;22550;HOLIDAY FUN LUDO;1;01/05/2011 16:50;7.62;NA;United Kingdom
45509;47496;540418;22659;LUNCH BOX I LOVE LONDON;1;01/07/2011 11:04;4.21;NA;United Kingdom
62023;64515;541631;22549;PICTURE DOMINOES;24;1/20/11 10:48;1.45;12637;France
58354;60746;541422;22547;MINI JIGSAW DINOSAUR;2;1/17/11 17:48;0.83;NA;United Kingdom
19887;20590;538067;21791;VINTAGE HEADS AND TAILS CARD GAME;1;12/09/2010 13:59;1.25;15288;United Kingdom
3478;3595;536637;22559;SEASIDE FLYING DISC;1;12/02/2010 11:35;1.25;18041;United Kingdom
42005;43660;540099;20726;LUNCH BAG WOODLAND;10;01/04/2011 16:41;1.65;15808;United Kingdom
25733;26672;538518;22945;CHRISTMAS METAL TAGS ASSORTED;18;12/12/2010 16:14;0.85;14505;United Kingdom
9170;9503;537204;22600;CHRISTMAS RETROSPOT STAR WOOD;5;12/05/2010 14:45;0.85;15555;United Kingdom
